pAD,pAR,UniprotEntry,pDN,pLOF,pGOF
0.541133,0.4440539,Q96L92,0.5191371440887451,0.46420225501060486,0.4178510904312134
0.54033786,0.50106066,Q9H706,0.48711156845092773,0.6108017563819885,0.3977427482604981
0.76962656,0.22421078,P20783,0.5556650161743164,0.6053019762039185,0.3401210308074951
0.7248831,0.21309698999999999,P84085,0.6331567764282227,0.2945540249347687,0.48241397738456726
0.72249585,0.24741852,O43739,0.6091445684432983,0.3262787163257599,0.5157466530799866
0.6915195,0.29538578,Q92730,0.5435231328010559,0.4443984925746918,0.472787082195282
0.56022304,0.43535218,O43761,0.6243030428886414,0.2783304452896118,0.5568331480026245
0.7958949,0.23484764,Q14114,0.4575059711933136,0.5153719782829285,0.47491025924682617
0.8091158,0.15726803,P58400,NA,NA,NA
0.8093237,0.15706322,Q9ULB1,0.486605167388916,0.5281769633293152,0.4811159074306488
0.6158991,0.39994332,Q9BQT9,0.5429666638374329,0.4438258111476898,0.4200302958488464
0.8312804,0.14879861,O14770,0.5540311336517334,0.6576942205429077,0.2577700912952423
0.6232613,0.41375628,Q8WXE9,0.5218423008918762,0.46999815106391907,0.4871022403240204
0.8087981,0.20517144,P60880,0.5374668836593628,0.3720085918903351,0.44602033495903015
0.54154634,0.44756296,Q9BQI5,0.451305627822876,0.6140881180763245,0.3840743899345398
0.5573423,0.44783825,A6NGB9,0.5321788191795349,0.6768392324447632,0.299321711063385
0.63629997,0.5303071,Q14533,0.593065083026886,0.4273509979248047,0.35100722312927246
0.5550689,0.46498168,Q96ES7,0.5502688884735107,0.320858359336853,0.5438886880874634
0.7992391,0.18726082,Q9BTA9,0.5517668724060059,0.5862826108932495,0.4096075892448426
0.5281769,0.5726521,O43790,0.6165762543678284,0.43818122148513794,0.3367784321308136
0.547453,0.57191,Q3SY84,0.5836614966392517,0.5859346389770508,0.32467788457870483
0.70493317,0.5335678,Q86Y46,0.6020760536193848,0.5191783905029297,0.293802946805954
0.64537674,0.5055669,Q7Z794,0.626447319984436,0.4822841882705689,0.31730177998542786
0.8542429,0.12353864,Q7LC44,0.5765906572341919,0.4799416363239288,0.3783476948738098
0.74508685,0.28951025,O14639,0.4915519952774048,0.4921331405639648,0.4546142816543579
0.58538425,0.49205288,Q9NSK0,0.507823646068573,0.46198052167892456,0.4645107984542846
0.669258,0.3551188,Q14966,0.49167600274086,0.6265776753425598,0.3935101330280304
0.5241798,0.5486519,P78386,0.6217803359031677,0.4680302441120148,0.30184513330459595
0.5532151,0.53123575,Q9NSB4,0.5793396830558777,0.5296081900596619,0.32888442277908325
0.50567406,0.55948937,P78385,0.6239398717880249,0.44302138686180115,0.3118499517440796
0.54029953,0.5543489,Q05329,0.49774807691574097,0.3831687569618225,0.6300346851348877
0.75279486,0.26555425,Q5EB52,0.5008233189582825,0.42114049196243286,0.4691029489040375
0.74252594,0.3570622,P30408,0.5830590724945068,0.20148974657058716,0.5716659426689148
0.7473454,0.25739026,Q99525,0.7111263275146484,0.25510939955711365,0.385978490114212
0.54466283,0.55336297,O95279,0.5615980625152588,0.29857513308525085,0.6177740693092346
0.8132438,0.22134516,Q9H169,0.539634108543396,0.3542214334011078,0.47607168555259705
0.8475759,0.5707746,P06727,0.6458826065063477,0.40232035517692566,0.4244140386581421
0.56141615,0.45029846,Q15771,0.565593421459198,0.3761998116970062,0.4771255552768707
0.7072429,0.58517855,P09093,0.5586578845977783,0.4093206226825714,0.42730382084846497
0.59603083,0.39577186,Q9HCJ2,0.5656665563583374,0.4514232277870178,0.4577674269676209
0.53177726,0.53230727,Q13217,0.5109045505523682,0.4429037272930145,0.5777673125267029
0.7254123,0.31137455000000003,Q8TBM8,0.5372713804244995,0.4783785343170166,0.4797590374946594
0.6907664,0.3910191,Q9NXW2,0.5358755588531494,0.5254301428794861,0.4260981678962707
0.8041729,0.2151963,Q12809,0.5873019099235535,0.4360239803791046,0.6290643215179443
0.91660607,0.13413261,Q96CP2,0.5786393284797668,0.4854887127876282,0.27338966727256775
0.6996017,0.33555177,P15516,0.6392183303833008,0.3776349127292633,0.26700183749198914
0.61804444,0.42484704,Q96SI1,0.6744650602340698,0.40701591968536377,0.40282467007637024
0.8743436,0.118085876,Q8NHM5,0.42216700315475464,0.6223182082176208,0.48406463861465454
0.75232744,0.3224696,Q02388,0.5829914212226868,0.6336320638656616,0.3333830237388611
0.85094094,0.15692429,Q92777,0.4792778193950653,0.5321382880210876,0.46399548649787903
0.68494207,0.3812111,O15354,0.5401155352592468,0.3951404094696045,0.6127450466156006
0.67234296,0.3656009,O60237,0.4044863283634186,0.6363271474838257,0.4058958888053894
0.52696306,0.52394867,Q9BXA6,0.5956974029541016,0.25739142298698425,0.5655724406242371
0.7709924,0.23208016,Q13368,0.547734797000885,0.45209765434265137,0.3776052594184875
0.5796166,0.5298935,P99999,0.5721361041069031,0.4170879125595093,0.3385593295097351
0.6202631,0.514466,Q15388,0.5547909140586853,0.40352413058280945,0.42714592814445496
0.78672767,0.20175837,Q02410,0.4618145227432251,0.6676530838012695,0.36519408226013184
0.77891034,0.37255323,Q9BXS0,0.5151582956314087,0.5612268447875977,0.3652932643890381
0.77908677,0.3220131,Q8IWU6,0.49425333738327026,0.4393118619918823,0.4747595489025116
0.8966958,0.06756772,Q9Y3Y2,0.6225157380104065,0.6285859942436218,0.2290186882019043
0.62672794,0.39768812,Q8IXZ2,0.5339066386222839,0.5992104411125183,0.3265281319618225
0.7506833,0.22768076,Q9NZU0,0.51719069480896,0.5249155163764954,0.4395510256290436
0.8504738,0.13484277,Q68DU8,0.5615217089653015,0.5513169765472412,0.3881908357143402
0.5144903,0.6112868,Q99720,0.4483875930309296,0.38356485962867737,0.5654577016830444
0.61886096,0.4460559,P22303,0.5794072151184082,0.4132139980792999,0.4278317391872406
0.73573184,0.3242982,Q9P232,0.572746753692627,0.4087376296520233,0.5270990133285522
0.8109904,0.4714555,P35030,0.6020755767822266,0.3900451362133026,0.49785229563713074
0.5193759,0.56836563,Q9Y287,0.5567216873168945,0.3897105157375336,0.4853053092956543
0.77404577,0.23467053,Q8IWV2,0.4711940884590149,0.4483534991741181,0.48258593678474426
0.6571776,0.40729854,Q16143,0.5338622331619263,0.43410488963127136,0.28478264808654785
0.71984303,0.57804155,P07478,0.4121011793613434,0.4872230589389801,0.4488547742366791
0.6663951,0.4311539,Q9NP59,0.5430466532707214,0.3352321982383728,0.625361442565918
0.5751013,0.526061,Q9NZR2,0.5710816383361816,0.6208232045173645,0.3532455265522003
0.7522676,0.25238168,O75509,0.5617784857749939,0.4809589982032776,0.465593695640564
0.71449554,0.45600694,P02462,0.5628703832626343,0.5762083530426025,0.31067466735839844
0.6627806,0.5408211,P08572,0.5787618160247803,0.5634863972663879,0.3533368706703186
0.7299782,0.3950216,P08123,0.5419661402702332,0.6528487801551819,0.24947349727153775
0.7124461,0.56905144,Q92876,0.4909163117408752,0.42795395851135254,0.34611743688583374
0.65797305,0.5521739,Q01955,0.5255329608917236,0.6211418509483337,0.32221001386642456
0.7143301,0.2610936,Q12841,0.525003969669342,0.46277594566345215,0.5094773769378662
0.6159818,0.4957922,P35523,0.5503286719322205,0.317269891500473,0.718566358089447
0.785944,0.24273531,Q9UQ03,0.6010287404060364,0.49237507581710815,0.4576041102409363
0.7464477,0.3038259,P58549,0.4605863690376282,0.4181285500526428,0.5784450769424438
0.5388269,0.6438022,Q17RW2,0.4670044183731079,0.637511670589447,0.36517661809921265
0.64541453,0.36760238,Q9UF47,0.6791980266571045,0.4029669463634491,0.3735522925853729
0.6953176,0.28389242,Q9H1J7,0.47545260190963745,0.3899115324020386,0.43532273173332214
0.83154166,0.13741307,Q9BT88,0.6467658877372742,0.3690093457698822,0.36932215094566345
0.73963034,0.08566656,Q96LR4,0.611169695854187,0.33984893560409546,0.3904918432235718
0.6861791,0.34983635,Q969K3,0.6344900131225586,0.47214531898498535,0.3215000629425049
0.7510295,0.24111575,P0C0S8,0.4923139214515686,0.523989737033844,0.3617392182350158
0.72572386,0.2828149,P78368,0.4946224093437195,0.48703426122665405,0.5110493898391724
0.5538725,0.67493474,Q4U2R8,0.5052129030227661,0.27252238988876343,0.705599844455719
0.56503,0.4491532,Q9NXR5,0.5063834190368652,0.49281835556030273,0.40843841433525085
0.5730854,0.40883473,A6NKD9,0.6144746541976929,0.524008572101593,0.39609238505363464
0.6433686,0.31205636,Q9UK58,0.42650994658470154,0.5065224766731262,0.4865961968898773
0.63077617,0.34849802,Q96NZ8,0.4825595021247864,0.5073482394218445,0.3774416148662567
0.5276697,0.5572291,Q9NQ84,0.4968150556087494,0.3438384532928467,0.6664307713508606
0.60464835,0.39061576,Q495Y8,0.5080564022064209,0.4981982409954071,0.3926138877868652
0.5447785,0.61080873,Q9H239,0.5411428213119507,0.5053403973579407,0.4595402181148529
0.6528708,0.47013608,Q13361,0.5592017769813538,0.4393530786037445,0.3506251871585846
0.6386829,0.5481887,P15502,0.4406510889530182,0.6011690497398376,0.3822799026966095
0.83959067,0.23301888,P16112,0.4712320864200592,0.5802052021026611,0.4226782619953155
0.8011943,0.22686496,P29279,0.5426717400550842,0.4803358316421509,0.38611260056495667
0.598364,0.41178286,Q9Y3A3,0.5247722864151001,0.4340764284133911,0.39705848693847656
0.5075709,0.4639892,O43609,0.4807256758213043,0.5872786045074463,0.2751789689064026
0.60318756,0.51667714,P42830,0.5611318349838257,0.43610087037086487,0.3045778274536133
0.58640474,0.46601027,Q5BKT4,0.5617538094520569,0.27658942341804504,0.644465982913971
0.80506384,0.17951776,Q14500,0.5550824403762817,0.3530511260032654,0.6423630118370056
0.79316986,0.18394363,Q9NUP9,0.5646958351135254,0.4662630259990692,0.4100509285926819
0.81281817,0.15748703,Q9HAP6,0.5444803833961487,0.5464949011802673,0.28404849767684937
0.8126233,0.19797644,Q00975,0.36666804552078247,0.36685505509376526,0.7796204090118408
0.8222514,0.17487241,Q9P2E2,0.5452235341072083,0.4225357472896576,0.5129389762878418
0.7379993,0.2781864,Q9C0A0,0.5248345136642456,0.41755762696266174,0.4833868145942688
0.7819181,0.19518566,O14910,0.5807240605354309,0.4216772615909576,0.3887316882610321
0.6842628,0.37401894,P35555,0.5943279266357422,0.5897811055183411,0.35856691002845764
0.5974255,0.6522975,P11226,0.5430785417556763,0.428613007068634,0.4713840782642365
0.80563563,0.23051138,P31645,0.49322760105133057,0.3674703240394592,0.7324647903442383
0.6885376,0.41108665,P10997,0.561532735824585,0.525642454624176,0.3317092955112457
0.78779423,0.2439021,P48995,0.5851249098777771,0.3682032525539398,0.5579253435134888
0.7176104,0.29193836,P24530,0.5069260597229004,0.3819715082645416,0.631507158279419
0.58934104,0.5617,Q12884,0.5158976912498474,0.4137227535247803,0.5162692666053772
0.66641957,0.34422624,P43220,0.5456783771514893,0.3408152759075165,0.7020394206047058
0.62684935,0.46332622,Q9Y6H8,0.5084173083305359,0.36870527267456055,0.665136456489563
0.55663806,0.5568734,Q15835,0.5726071000099182,0.41622042655944824,0.4746275544166565
0.52819157,0.5924539,P35243,0.5274457335472107,0.46728694438934326,0.4157065749168396
0.92054915,0.08086233,P20264,0.5658878087997437,0.5177565813064575,0.3960870802402496
0.5355208,0.5878705,Q8IVI9,0.5681297183036804,0.45291152596473694,0.4547763466835022
0.7257482,0.30287963,P30939,0.5844497084617615,0.2611320912837982,0.6706939339637756
0.7319545,0.27672282,Q9NZ42,0.5476411581039429,0.2532784342765808,0.5826653838157654
0.79783076,0.1511755,Q6ZSZ6,0.49611568450927734,0.6851282715797424,0.3190566599369049
0.523098,0.5383025,Q96BI3,0.5395429730415344,0.2758694589138031,0.5938761234283447
0.81104887,0.20538108,Q01959,0.5446997284889221,0.3087382912635803,0.6875138282775879
0.67956406,0.39630827,P23975,0.5477049350738525,0.28115543723106384,0.7004711031913757
0.7289865,0.31399345,Q9NYY3,0.5127690434455872,0.4221169948577881,0.5359587073326111
0.76088816,0.38629177,Q969I6,0.5243387818336487,0.35380250215530396,0.7319632172584534
0.93474007,0.03603862,Q9NR56,0.5235916972160339,0.5152559280395508,0.3913110196590424
0.67133707,0.5492203,P98155,0.42082881927490234,0.47944700717926025,0.4748332798480987
0.60997474,0.36374804,Q8WU79,0.5752805471420288,0.5104825496673584,0.3915664851665497
0.76949406,0.2906828,P78509,0.6020352244377136,0.5787748694419861,0.3628767728805542
0.6523339,0.3978973,Q9HCL0,0.5020720362663269,0.5915446877479553,0.4520728588104248
0.58008105,0.44979796,O43820,0.4849487245082855,0.41732722520828247,0.458484560251236
0.69813156,0.33922786,O60337,0.4627235531806946,0.380302757024765,0.6644222736358643
0.5032471,0.54895663,P20963,0.49930620193481445,0.3919851779937744,0.5851720571517944
0.75823617,0.1938219,Q08629,0.5361955165863037,0.3312355875968933,0.603316605091095
0.62250143,0.34669238,Q9C0C6,0.5348794460296631,0.4709995687007904,0.413049191236496
0.81849307,0.13082187,O00193,0.5967468023300171,0.4998567402362823,0.21779735386371613
0.62014395,0.3782675,Q9NR81,0.5727789402008057,0.4398706555366516,0.36952757835388184
0.58554614,0.34982285,A5PLL7,0.6301343441009521,0.24922724068164823,0.5774058103561401
0.5314762,0.52299565,Q9UPV9,0.6137360334396362,0.5337672233581543,0.4352262020111084
0.77633697,0.39904642,P13646,0.6377323865890503,0.45687171816825867,0.3158436715602875
0.5947829,0.39499745000000003,P61106,0.5595083236694336,0.39998236298561096,0.4473172426223755
0.651565,0.37105426,Q9H0L4,0.47366002202034,0.6260555982589722,0.3695291578769684
0.57799333,0.46095538,Q9H0C8,0.5841045379638672,0.46638667583465576,0.40214160084724426
0.9177645,0.0471511,Q76B58,0.5390189290046692,0.4034992754459381,0.4325077831745148
0.77711886,0.23311518,O43865,0.5435019731521606,0.36059918999671936,0.5773834586143494
0.64047605,0.4507324,P09683,0.4807583391666413,0.5203952193260193,0.33231121301651
0.55297947,0.49259835,O60806,0.5662683248519897,0.5433160662651062,0.3781251907348633
0.67556703,0.11620043,Q2TAP0,0.5922403335571289,0.35632455348968506,0.5453691482543945
0.7055963,0.3641302,Q8N4U5,0.5315637588500977,0.47814300656318665,0.4021316170692444
0.5197918,0.59042996,Q2M2I5,0.668726921081543,0.31936460733413696,0.3890281617641449
0.91835386,0.060242362,Q5HY92,0.49153101444244385,0.5838525295257568,0.45537635684013367
0.71021944,0.30498582,P18825,0.530752956867218,0.3715166449546814,0.6641942262649536
0.60360247,0.41738406,P15621,0.5630676746368408,0.32718178629875183,0.4367402493953705
0.711874,0.4931629,Q7Z3Z0,0.6015324592590332,0.42918628454208374,0.2835221290588379
0.7783587,0.24253689,P63027,0.6224967837333679,0.4108554422855377,0.3973698914051056
0.7002653,0.3147195,P23763,0.6483843922615051,0.4117932915687561,0.43618395924568176
0.90408766,0.21921052,Q6SJ93,0.4286354184150696,0.6058613061904907,0.45289346575737
0.5343919,0.58141243,Q99538,0.5448519587516785,0.5028588771820068,0.4714627265930176
0.8368738,0.17075677,P62068,0.4747615754604339,0.4347432851791382,0.425508975982666
0.73772424,0.26414007,Q03923,0.5247973203659058,0.4773719012737274,0.33465033769607544
0.70188415,0.28797686,Q9H4P4,0.5451904535293579,0.4811074733734131,0.34832385182380676
0.5216727,0.5613169,Q8IXI2,0.4806380867958069,0.4013130068778992,0.5692365765571594
0.5068819,0.6342913,P19367,0.4308210611343384,0.3462774157524109,0.5834564566612244
0.7158288,0.26330245,P61221,0.45694154500961304,0.32417938113212585,0.5721536874771118
0.68424416,0.48665705,P00747,0.4676187038421631,0.4065447151660919,0.4118424355983734
0.6153073,0.5468638,Q9BXW7,0.6241517066955566,0.4006455242633819,0.4930060803890228
0.708257,0.26300636,Q9BWJ5,0.550194501876831,0.3975441753864288,0.30499267578125
0.88465494,0.08492279,Q8IWX8,0.4402827322483063,0.6249901652336121,0.4190194606781006
0.5654121,0.5755379,P00918,0.5900546908378601,0.4505152404308319,0.3147597014904022
0.5746062,0.42971405,Q8NHG7,0.5744607448577881,0.49594029784202576,0.33296331763267517
0.7651561,0.58086556,P01009,0.5654352307319641,0.44555678963661194,0.49027666449546814
0.7087964,0.26194045,P62491,0.5721246004104614,0.4623834192752838,0.4802335500717163
0.5582251,0.41222343,Q96NE9,0.5546460151672363,0.5798457264900208,0.33561569452285767
0.9040304,0.07259387,Q6PKG0,0.41733941435813904,0.6259883046150208,0.4749661087989807
0.6698617,0.35931584,Q7Z460,0.3617573082447052,0.6287041306495667,0.5211986303329468
0.85880053,0.16058625,Q5PRF9,0.46021997928619385,0.6574413180351257,0.4148901700973511
0.89856803,0.07221094,P18583,0.38704267144203186,0.6574669480323792,0.38914385437965393
0.64257336,0.39426854,Q9P2M7,0.5649024248123169,0.5681740641593933,0.34254640340805054
0.6397953,0.4103948,Q9P0V3,0.5892258882522583,0.49041473865509033,0.3997673690319062
0.84043807,0.146021,Q9NYF3,0.5044682025909424,0.6155949831008911,0.31453195214271545
0.54583627,0.44296345,Q9NSI8,0.4858696758747101,0.5695003271102905,0.3837000131607056
0.5829653,0.4342131,Q9UPU9,0.48685765266418457,0.5288103222846985,0.45085158944129944
0.5349775,0.4318457,Q86X27,0.5252444744110107,0.5626749396324158,0.2962197959423065
0.53908765,0.5149952,Q14678,0.4444401264190674,0.569707453250885,0.5570060014724731
0.5701457,0.5404028,P07359,0.5498353242874146,0.4552099108695984,0.5342758893966675
0.6207031,0.44819272,Q9Y4F9,0.5343459248542786,0.5476476550102234,0.36665213108062744
0.79437643,0.40910327,P15086,0.49130019545555115,0.4011099338531494,0.49263203144073486
0.82723576,0.18497054,Q9NPC2,0.65293121337890625,0.24690347909927368,0.6596819758415222
0.67350245,0.35674623,Q5VV41,0.49248653650283813,0.5845404863357544,0.3738567531108856
0.7634087,0.23201063,Q7Z401,0.45790624618530273,0.5493865013122559,0.5034831762313843
0.8426424,0.18063611,Q5TBA9,0.6063612699508667,0.5527654886245728,0.3814121186733246
0.75319415,0.25831175,Q6UUV7,0.5319259166717529,0.6073867678642273,0.3400478661060333
0.58123880000000006,0.44191322,A0MZ66,0.586915135383606,0.4783351719379425,0.551416277885437
0.6940387,0.37668756,P55916,0.6192914247512817,0.29616108536720276,0.42383530735969543
0.7725656,0.22314325,Q13136,0.5397436618804932,0.4680835008621216,0.5519302487373352
0.8570899,0.1440468,Q5T1R4,0.4753389060497284,0.6640583872795105,0.3215971887111664
0.8512022,0.13328908,Q4FZB7,0.4296381771564483,0.6022997498512268,0.4297105073928833
0.5476534,0.4299943,Q96A72,0.5245780348777771,0.3594755530357361,0.4643954932689667
0.58066934,0.44135162,Q14161,0.4744085669517517,0.5556593537330627,0.4206988215446472
0.730542,0.269078,O75122,0.4724719822406769,0.508821427822113,0.4983151853084564
0.8534851,0.12320663,Q86VM9,0.529071033000946,0.5909146666526794,0.3502216339111328
0.74480593,0.21666546,Q00537,0.561699390411377,0.4243646562099457,0.5606045126914978
0.738163,0.2690598,Q9H427,0.5382220149040222,0.39663031697273254,0.5568939447402954
