pAD,pAR,UniprotEntry
0.50318545,0.48841125,Q9UK85
0.65934473,0.3940412,Q14767
0.34598538,0.71593344,P09564
0.6423586,0.3425765,Q9P242
0.80860484,0.090835065,Q8IY47
0.737202,0.27332395,P30874
0.36915416,0.68114763,Q9BW27
0.7896264,0.20743266,O75145
0.36367255,0.58748627,Q9Y534
0.4621625,0.6447453,P35225
0.49097797,0.5537738,Q9UBK5
0.18163359,0.8211249,O95455
0.4844482,0.7052693,Q15661
0.7035423,0.50158274,Q9H222
0.49867433,0.6654734,P20231
0.6763027,0.345126,P21583
0.40928218,0.67147475,Q9BQI3
0.4644675,0.5692527,Q9UNL2
0.17610691,0.8447643,Q13099
0.36997998,0.75536805,O15460
0.7200054,0.280191,O14511
0.23796903,0.8233022,Q9ULJ1
0.5165922,0.46614212,O43374
0.6777859,0.34913,Q6UXM1
0.49740365,0.57461274,Q13425
0.62361264,0.39011136,Q8WWG1
0.74160004,0.21688646,P56975
0.24527898,0.76205486,Q8WWU5
0.5451537,0.3599653,Q8N531
0.65166265,0.43747786,P09237
0.4081954,0.66692084,O95407
0.34539357,0.6637041,Q8WV41
0.45358813,0.5363526,Q8TE67
0.30680513,0.6766448,A6NJZ7
0.42792422,0.697883,Q96JB8
0.30052564,0.7829219,Q9UKN7
0.48728934,0.5824389,A1X283
0.6105291,0.39771008,Q16674
0.4409294,0.5715077,O95049
0.58609307,0.48500043,Q6ZN28
0.5547832,0.41707525,Q8TE68
0.26636025,0.7457759,P54920
0.35886008,0.6973118,Q9H6S3
0.70735186,0.26858047,Q9Y5W8
0.71636194,0.4058022,Q9UHW9
0.34749824,0.7010496,P51956
0.43742236,0.5988494,Q8N1G4
0.5280943,0.4904865,Q9BXB1
0.3135825,0.75341535,O75503
0.6451947,0.56555414,Q7Z3Y7
0.47694176,0.67284536,Q18PE1
0.65857166,0.3092421,O15143
0.747804,0.2591369,Q8TAS1
0.6966796,0.31268367,Q9GZP0
0.44649723,0.58258796,Q8NHL6
0.41665903,0.6598548,Q86UP6
0.41406074,0.65945077,Q12918
0.5332879,0.5704576,Q9UMR7
0.6668357,0.44194478,Q93084
0.64834714,0.49763256,O14983
0.43142948,0.6228066,Q9H0F6
0.24578795,0.8493204,Q969G6
0.50590384,0.5411936,O75888
0.39465857,0.6487306,Q96BY2
0.43162456,0.7100951,Q9NZ08
0.44917464,0.6170043,Q92504
0.4318837,0.659515,P33681
0.87430656,0.079385154,O95147
0.35401824,0.7348669,P29459
0.47515303,0.60986245,P42081
0.22105396,0.8364347,Q53EV4
0.17823657,0.8688529,P07902
0.22511089,0.8293011,Q8N431
0.5712509,0.58028454,Q53EL9
0.18464342,0.79278374,Q969R8
0.6945944,0.23564586,P52803
0.66911685,0.28873298,P52797
0.54390466,0.5568929,Q14393
0.3858151,0.75405574,P24043
0.87506056,0.1237185,Q5TCY1
0.43197152,0.63169026,P26927
0.19727974,0.860631,Q15846
0.39666283,0.64050156,Q9UFB7
0.22807685,0.72657627,Q96R05
0.52817,0.61775315,Q9Y3E5
0.10554906,0.9014433,Q96GX1
0.31829083,0.72865343,Q9H3K2
0.45411745,0.61411077,Q96HV5
0.58106226,0.49621564,P09919
0.40363577,0.75917673,P04054
0.88473856,0.08642041,Q6NWY9
0.34792864,0.67239374,Q9BVA6
0.54582834,0.52956593,Q9NR83
0.71712494,0.34606224,O43312
0.21718082,0.8681388,O14556
0.45999607,0.65226966,Q9H5J4
0.18953268,0.9084738,P07203
0.27467996,0.6210391,Q969W1
0.32892808,0.76521975,Q96IW2
0.81642437,0.1356584,Q12979
0.6598905,0.4098125,O75751
0.54104006,0.1882256,Q5VZ18
0.27958846,0.5624523,Q9NUR3
0.447838,0.6254718,P12018
0.6887153,0.20320705,Q9BZM3
0.32028493,0.66433,O75896
0.555565,0.5412754,P48165
0.36180156,0.7612189,Q16853
0.48641634,0.5976039,P12319
0.30779266,0.670016,Q9HB20
0.31133816,0.69961035,Q96IQ9
0.24518338,0.6886062,Q9H1K6
0.20685424,0.7967553,Q5VV43
0.65289116,0.39548117,O43572
0.70020765,0.25618841999999997,Q9BSF0
0.32341957,0.72253525,O43687
0.37484813,0.6729,Q9P0M2
0.43771976,0.562884,Q9H6R7
0.6390628,0.4262718,Q99435
0.67920476,0.29985905,O95847
0.41633573,0.62213343,Q8N6U8
0.3860619,0.6394709,Q9UJW0
0.44366673,0.602718,Q9NZ32
0.4290827,0.568804,O00399
0.32943773,0.6771991,Q9BTE1
0.62599367,0.42577085,Q86VS8
0.5207878,0.5450224,O14593
0.52748024,0.4542759,O75366
0.5147399,0.6510068,Q9UBM4
0.24976987,0.8949807,P80404
0.59481186,0.55506593,Q8IUG5
0.525635,0.64540154,Q9NPY3
0.5087647,0.515061,Q14296
0.7209984,0.35483517999999997,Q7M4L6
0.32714367,0.7428168,Q9H078
0.29833087,0.73336285,Q9BTE6
0.12892807,0.9257288,Q9UFH2
0.3154072,0.7206791,Q86SR1
0.22339821,0.82243174,Q8IXK2
0.23163769,0.79484385,Q8N4A0
0.35559234,0.6567541,Q10472
0.3188177,0.7565338,Q9BZZ2
0.31535926,0.76617277,Q8N3T1
0.30884066,0.74217695,Q9BZ11
0.33138564,0.7296184,Q9Y2Y6
0.3658478,0.6958753,Q9HCP6
0.30034068,0.78269464,P10619
0.32362324,0.7532303,Q9Y6G1
0.2880711,0.7699621,Q6ICL7
0.32903156,0.7515612,Q9NVC3
0.25483066,0.77247584,Q9NS00
0.73569167,0.3023555,Q06432
0.22546065,0.7956716,Q9Y3E0
0.26353246,0.7864275,Q5BVD1
0.37319842,0.6639998,Q9NPR9
0.51437646,0.5907607,Q07325
0.41088876,0.64232564,P54852
0.32480228,0.7001607,Q96FZ5
0.5022127,0.5960562,Q9H2A7
0.37509117,0.6722579,Q8N6F1
0.20071897,0.86243033,O75355
0.5587279,0.60391945,P25067
0.3736336,0.7245018,Q8NH19
0.47620878,0.6554614,Q15848
0.27199033,0.78171843,Q6PL45
0.30181447,0.73653823,Q8N912
0.4625674,0.520991,P56747
0.36773884,0.6849063,Q9BTD3
0.4377704,0.6580194,Q02161
0.7746256,0.27300775,P26678
0.24123746,0.8020166,Q969S0
0.24236415,0.806371,Q9BZW4
0.44506377,0.63095796,Q8TDQ0
0.40931147,0.62836635,Q9Y4G2
0.5906702,0.4610012,Q9UHV8
0.63499993,0.33665767,Q5T0N5
0.48399174,0.60923827,P13725
0.31924763,0.7181133,Q16619
0.36910912,0.70343447,Q8NI17
0.63532525,0.46656546,P15018
0.2681526,0.7968846,Q14626
0.41607562,0.55794764,P32242
0.3248892,0.6286271,Q5T5B0
0.3454645,0.64484096,P60412
0.3228088,0.6399033,Q5T5A8
0.5973713,0.31828225,Q8IW50
0.34258905,0.67413014,Q9NVQ4
0.27922878,0.74639237,Q9Y223
0.3714038,0.6542373,Q14584
0.25167674,0.7482445,Q9Y216
0.82206607,0.144342,Q9BQ39
0.4379659,0.6760991,P20292
0.2671186,0.88183665,Q6UWX4
0.3784108,0.8302943,P14061
0.42731914,0.6083428,Q6PII3
0.41203544,0.7402592,P31025
0.27558103,0.78816515,Q8IYJ2
0.2926962,0.76723593,A6NGQ2
0.22524495,0.67210317,Q96DB5
0.47187468,0.61683166,Q9BZ71
0.4971876,0.5217011,Q9BZ72
0.62690365,0.48839137,P43235
0.36042958,0.67162436,Q96LX7
0.65073574,0.46636412,O95873
0.6844158,0.33657768,P52198
0.45724902,0.6498227,Q9H3S1
0.324308,0.7519748,Q9NPR2
0.6821828,0.32372573,Q92854
0.22962855,0.7203379,O43633
0.37193462,0.55298805,Q7LBR1
0.16920246,0.7775738,Q96CF2
0.4863462,0.8103475,Q9BXJ7
0.22649854,0.7901849,P31941
0.7573701,0.2364704,P59768
0.14056215,0.8799682,O00754
0.2803261,0.72355384,P38935
0.24005595,0.8247013,Q14699
0.42737508,0.7511826,Q9Y2C9
0.5453152,0.438476,Q9Y580
0.442481,0.5728698,Q9Y272
0.5523652,0.39983794,O60678
0.8959786,0.08494653,Q9BTC0
0.52743864,0.5844197,P55064
0.43904096,0.5633917,Q86VE0
0.46050075,0.6014299,Q6NXR0
0.34568113,0.68126035,Q9NVF9
0.6126541,0.11730416,Q6ZWB6
0.43251568,0.5838801,Q6VB84
0.371428,0.7011201,P52179
0.465199,0.7353529,P54296
0.67705625,0.4058554,Q9BX84
0.37973318,0.6569491,P25815
0.3361506,0.7128017,Q12889
0.6594725,0.32474214,Q7L5Y9
0.40917245,0.55174756,Q969X0
0.26800308,0.75231755,O75427
0.7133665,0.30674258,P58658
0.44441488,0.5413157,Q05481
0.6445084,0.18149433,Q8WWI5
0.46141505,0.5164207,Q9UPZ6
0.6287719,0.38534588,Q96HU1
0.1893625,0.7719595,O75351
0.48456937,0.5101378,Q504T8
0.3592237,0.7926023,Q9HC84
0.49386883,0.5570604,Q6IC98
0.786631,0.07926952,Q96QA6
0.28697428,0.6679018,A6NH52
0.771454,0.7172119,P19823
0.5501217,0.64696586,P02746
0.39550146,0.6620249,Q96H15
0.6421659,0.6234149,P51888
0.5191035,0.7001624,Q16819
0.6597785,0.4242508,P48061
0.53164893,0.6827314,P53420
0.69358754,0.5254371,O75173
0.23596533,0.77264833,Q8NCL4
0.39109167,0.7279771,Q8IU80
0.62708014,0.6427134,P02750
0.68928665,0.31593448,Q15582
0.6861363,0.29056478,Q96HF1
0.566957,0.55541265,P49747
0.62380254,0.6264393,P12110
0.49770442,0.5938159,Q06141
0.65842,0.6557071,Q5TAT6
0.35723725,0.707418,Q9UGI9
0.23050931,0.7596564,Q6P2I7
0.75432914,0.21059094,Q9UKK6
0.4929965,0.7397993,P00742
0.3897198,0.785155,Q08554
0.48743713,0.4863534,Q8N9W6
0.45050868,0.514251,P57052
0.23031752,0.75738496,Q96AW1
0.49079287,0.47403,Q5TAB7
0.32337162,0.66860026,Q96PF2
0.39273262,0.72579765,Q14112
0.30089393,0.72239333,Q4VC12
0.4698206,0.54038686,Q8IWL8
0.38452175,0.60731566,Q96C92
0.609467,0.44229642,Q9Y6V0
0.31609803,0.7438622,Q6P1K2
0.43526155,0.596561,O14530
0.09408572,0.9094404,Q8N157
0.35418978,0.7955632,P19801
0.47144952,0.5044058,Q14183
0.30288255,0.6981367,Q6ZT89
0.568999,0.51239365,P40123
0.39890233,0.66365653,B0I1T2
0.5282368,0.6146011,Q86VF7
0.71243507,0.43571606,Q9Y5Y9
0.5686227,0.53096133,Q8N0Z2
0.51267153,0.63729495,P15090
0.7995143,0.27493903,P29536
0.90704256,0.17819208,P24855
0.83001995,0.23097743,Q08495
0.89611167,0.10964431,Q13319
0.68869936,0.43824458,P48788
0.46296942,0.5693865,Q8WTR2
0.53932846,0.5759541,Q9NP85
0.6470966,0.44072703,Q8TAK6
0.28341228,0.7638938,O75920
0.32901597,0.7230949,Q8N998
0.24213473,0.77662754,Q96LK8
0.17153105,0.84406835,O60547
0.1633892,0.8149453,Q9H7C9
0.8190466,0.21093789,Q5TDH0
0.21963449,0.8517365,P51570
0.19505523,0.84984416,Q8TBE9
0.2064851,0.81746509999999994,Q9Y5Y2
0.18175374,0.88401103,Q96G03
0.15598053,0.9018942,O95394
0.36420122,0.7458045,Q9H2U2
0.27263787,0.6838688,Q9HCY8
0.18222183,0.8600344,P62072
0.1309225,0.8369893,Q13630
0.50697505,0.5663962,Q6IBS0
0.402328,0.66032636,O75844
0.3976301,0.6403556,Q8WUU8
0.47671983,0.5694789,Q86UU1
0.3149174,0.7122562,Q86XR2
0.47656643,0.55182964,A6NFD8
0.24783072,0.7517874,Q9NVG8
0.25453556,0.6863795,Q96KN4
0.2877516,0.71815884,Q49AR2
0.45128167,0.5781726,Q96BS2
0.6091368,0.45354277,Q96KX2
0.66779035,0.3946571,P21462
0.22668535,0.76805544,Q11203
0.86150044,0.13524248,Q9H5V7
0.2106843,0.7878971,Q8N6N6
0.7977769,0.1725066,A0AV96
0.3677388,0.65698534,Q9BUL8
0.39247593,0.6398061,Q6P1M3
0.20890507,0.7945215,Q96A25
0.3683708,0.71504176,Q8NFU1
0.41338816,0.64333546,Q3SXP7
0.44853637,0.6326297,Q6ZUX7
0.34720716,0.69278395,Q5T4F4
0.52424335,0.47318807,Q9BY50
0.36471885,0.6978072,Q96HE8
0.26372984,0.78564423,Q8NBQ5
0.35113993,0.7172872,Q96PD2
0.36940452,0.70213044,Q96G97
0.40320998,0.6370108,Q86T13
0.51527464,0.44164997,O43731
0.63283956,0.37425387,Q6ZMZ0
0.47958827,0.5945336,Q12999
0.34257567,0.731757,Q8N3G9
0.35733396,0.6628654,O95149
0.7529931,0.23759885,Q9NSB8
0.4667076,0.53245616,Q86UK7
0.8400976,0.14587004,Q6KC79
0.15177661,0.8416459,Q9H0F7
0.51504,0.4279345,Q6ZUT1
0.3459796,0.4149588,Q9NPI7
0.40379825,0.5193145,Q5M9Q1
0.7187906,0.1858417,O60469
0.13623047,0.86020774,Q9H799
0.39084756,0.60905504,Q8TF45
0.38546154,0.62968606,P49593
0.38059634,0.62625986,P17022
0.8048361,0.16117755,Q8IWR0
0.20521057,0.87299633,P36871
0.67214006,0.29915375,P16415
0.31515878,0.7573694,Q9NUA8
0.18901786,0.85187626,Q9NPC7
0.6037978,0.4184838,O95747
0.78679407,0.20702706,P30542
0.5646005,0.39823022,A6NDV4
0.29028943,0.81963366,P21549
0.8173823,0.14576338,Q92615
0.46032807,0.53665143,Q14774
0.5017413,0.3519262,Q6UWI4
0.18012196,0.85249424,Q10589
0.52947915,0.46431395,Q92519
0.37255865,0.673805,Q63HQ2
0.26584575,0.8249737,Q8NF37
0.69166195,0.32619932,O95858
0.39587677,0.59266734,Q9Y2F5
0.41022876,0.7617059,P48594
0.6414636,0.41584387,O95206
0.3632583,0.66043353,Q9NQ86
0.3424642,0.7059271,P98153
0.5910027,0.42796722,O15165
0.2802568,0.708052,P0CAP2
0.2780225,0.70991904,Q6EEV4
0.20804082,0.790184,Q9UHW5
0.6545592,0.33941162,Q8N8A2
0.45195723,0.49037135,Q99954
0.29940912,0.73163897,Q8N7B9
0.8883556,0.08197292,Q9NQ29
0.91357386,0.06090228,Q9NWB6
0.9062407,0.0693542,Q96E39
0.86746216,0.085087314,Q8WXF0
0.91048896,0.054678675,Q9BRL6
0.874762,0.07566663,Q9NWH9
0.38249514,0.5265674,Q6PK04
0.4252527,0.611648,Q659C4
0.6495448,0.31465763,Q8TBF4
0.19063206,0.8520726,Q96BD8
0.36847317,0.663257,Q9P2H5
0.8935735,0.06382373,Q7Z739
0.82936907,0.13397509,Q9BYJ9
0.54665923,0.6237286,P22748
0.70219487,0.3583435,P16157
0.44902483,0.67114437,Q02094
0.38882995,0.75840735,Q9BXR6
0.69032615,0.4307408,P48751
0.2972273,0.807078,Q9P2K9
0.7642301,0.3043971,Q9Y6R1
0.73658466,0.27961215,P04920
0.5086605,0.56396747,P0DN84
0.2788942,0.7266782,Q13614
0.6157469,0.39938506,O95248
0.17637736,0.86232215,Q8NG31
0.2193139,0.81394583,Q9Y2L1
0.40560842,0.57310086,Q9ULI1
0.3078112,0.78366894,P42695
0.19216596,0.8716745,O75439
0.48279414,0.54611814,Q2M3G4
0.4249625,0.76082176,P61916
0.31632933,0.72754884,Q9NWD8
0.70296377,0.33307534,O43237
0.1791901,0.8519883,Q8N1V2
0.1606349,0.87227416,Q9NVA1
0.24045417,0.84198356,Q96JJ7
0.29234567,0.86003524,Q6IAN0
0.44622543,0.62804353,Q9P1U0
0.3161437,0.7029615,Q9NVH0
0.45479655,0.5422426,O60447
0.18373163,0.8636676,Q9BZD4
0.47784168,0.6031874,Q9UQB9
0.28564742,0.7902002,Q9NX61
0.17602423,0.88998556,Q53H96
0.14417431,0.92447037,Q8IYQ7
0.2379292,0.78497845,Q9Y535
0.25128227,0.7775425,Q9NW08
0.28628635,0.7409128,Q96Q07
0.45122167,0.62427473,Q96FC9
0.29228187,0.7164818,Q9H079
0.31992376,0.67211425,Q9H8G2
0.30222818,0.721572,P17024
0.66086596,0.41169474,Q06732
0.32905048,0.7325458,Q5VV52
0.5431144,0.48750666,P60022
0.25260347,0.7573865,P50238
0.6498451,0.31319457,Q8N8D1
0.25248405,0.7761929,Q8IYE1
0.38599253,0.6336651,Q9ULM2
0.3651959,0.6316888,Q9Y2P0
0.4210584,0.62469256,Q6P2D0
0.5005194,0.59162164,Q9UBS3
0.24750738,0.7557315,Q9NRH1
0.47711343,0.5240316,Q53FE4
0.23405413,0.868929,O00757
0.44447535,0.65149623,Q9Y2P4
0.22504191,0.7802067,Q6VVB1
0.8156477,0.14382732,O95628
0.7490457,0.21604864,Q96DX4
0.41236195,0.56123817,Q86UD3
0.49356773,0.6105715,P55344
0.19585682,0.84695166,P13798
0.4007513,0.66633785,P58062
0.5995767,0.6011635,P50452
0.25617793,0.84481376,Q86SQ9
0.43016437,0.82619756,O15118
0.3429587,0.7062314,Q8N205
0.4337731,0.6064171,Q8IVJ1
0.3198776,0.73663735,Q6UX27
0.32074222,0.7388601,Q92520
0.3320555,0.7290662,O00155
0.22734948,0.7830536,Q8TB61
0.55827343,0.6121736,P51172
0.085585155,0.92808330000000006,Q567U6
0.58210194,0.42363775,P40617
0.25071725,0.74518466,Q14964
0.6689278,0.3038151,P57771
0.4477231,0.54860896,Q96KN8
0.6658655,0.30139744,Q8NA57
0.24228281,0.79434514,Q96Q83
0.4602541,0.5541497,Q8NCX0
0.28645214,0.7612434,Q7Z4I7
0.39012894,0.65695524,O95171
0.5170645,0.49016756,Q96T21
0.09582422,0.9301827,A4D1E9
0.2695006,0.7843073,Q8NHS9
0.15068538,0.86403865,Q1MSJ5
0.76702267,0.2537815,Q9Y586
0.39543542,0.6755124,Q96JF6
0.35089868,0.61250746,Q96K30
0.46820882,0.59178114,Q6ZN57
0.32712972,0.7104925,Q8NB25
0.2607657,0.7937099,Q6P444
0.32746258,0.6442055,P49901
0.087474465,0.91541976,Q9BW83
0.29733875,0.7965975,Q9P016
0.29837835,0.72244674,Q96M11
0.76148677,0.23166622,P63218
0.14145295,0.8884925,P00973
0.6597653,0.40365034,Q15319
0.25398055,0.7665804,Q9H6X5
0.33152354,0.6976524,Q9Y2I9
0.24188097,0.7961645,Q9Y2P8
0.34838355,0.6857708,A6QL64
0.26933604,0.7322494,Q8N7B6
0.28713107,0.7368529,Q86VV4
0.44566417,0.62605923,Q9H987
0.23562397,0.7742768,Q9HB19
0.41595048,0.58076775,Q96C55
0.7546645,0.25742513,Q99958
0.43064362,0.5828218,Q96MX3
0.34716684,0.7695594,Q6UWV6
0.1226109,0.87491006,Q6NS38
0.3988391,0.6785413,Q07011
0.39604923,0.67907,Q9Y5U5
0.61324865,0.39252567,P36941
0.54612315,0.4674497,Q8TBZ5
0.34612685,0.7188082,Q8IUH3
0.30314532,0.7468059,Q02223
0.29710692,0.73398226,Q6ZS27
0.6153291,0.47373664,Q96JE9
0.42194518,0.6586678,P43489
0.20185761,0.8127151,Q96GX9
0.37382743,0.7020508,P41273
0.29122916,0.7435559,Q5TEC3
0.22557014,0.8038822,Q9NQW5
0.39256313,0.70772606,Q5FYB0
0.21023263,0.78378236,Q96GV9
0.41139886,0.660934,P26842
0.26313367,0.8716747,Q8N8V4
0.37840033,0.64739394,Q96MK2
0.8234873,0.19964428,O95935
0.43080646,0.57219243,Q5T0L3
0.66081583,0.33054566,Q6UXK5
0.32195327,0.68931293,Q96BR6
0.19790655,0.8300824,Q7L945
0.28424078,0.7720229,O95759
0.91888344,0.1123099,Q9HAK2
0.30245385,0.74855727,Q08AG5
0.4980052,0.49542505,Q9C0A6
0.7702276,0.2606542,Q9UEG4
0.18199275,0.84813875,Q15051
0.30399242,0.70715857,Q16670
0.29571703,0.7487043,Q9UIE0
0.24400997,0.79090625,Q9ULW3
0.36434716,0.6558068,O43296
0.3587381,0.68884224,Q96NL3
0.27384913,0.7689313,O95447
0.26348373,0.7220274,Q9UK11
0.19655573,0.86105555,A6NFY7
0.35460356,0.6483553,Q8NHZ7
0.30048394,0.8211528,Q9H081
0.25171298,0.81841093,Q96IY1
0.9107425,0.06295467,Q6N043
0.7583329,0.22015347,Q6IQ32
0.7996302,0.16721357,Q9BWN1
0.8316278,0.14660259,Q9Y689
0.820818,0.19378494,Q9Y6X3
0.6657452,0.42334148,Q6AHZ1
0.3431093,0.7296052,P35219
0.6894149,0.24904451,Q6ZN44
0.41521776,0.5823268,Q8IZ08
0.7845555,0.26694658,Q9Y5U8
0.31893194,0.69079053,Q5T4B2
0.2270437,0.79274386,Q9Y5R4
0.70256555,0.32789743,P23415
0.44974163,0.54354286,O95947
0.57706845,0.4014279,Q9Y5R5
0.407762,0.58165175,O60548
0.6381162,0.3981576,P36404
0.2612921,0.7413369,Q9BVM2
0.47098604,0.55361176,Q8TB96
0.4283442,0.7454968,O00469
0.39689225,0.6510546,O00115
0.41810617,0.6211164,Q13641
0.40450838,0.7076738,P17643
0.7276049,0.25762445,Q92633
0.7881134,0.20510615,P14416
0.6205097,0.33220115,Q9NPG1
0.26015058,0.8101538,Q6P996
0.83141565,0.1629225,P22459
0.79742986,0.19858333,O95970
0.82262176,0.14248979,Q8N2Q7
0.6929373,0.31667787,O14514
0.8140184,0.17422374,Q14957
0.8591955,0.1201981,Q9P2E7
0.84705025,0.13156036,Q96NW7
0.3025115,0.8134254,Q9UI32
0.6842492,0.2660445,Q9P244
0.6600525,0.29877317,Q9UP38
0.32453647,0.78120136,Q9Y2T3
0.6714587,0.34554937,Q9BTT6
0.82578695,0.13044772,Q8NFZ4
0.47868848,0.5481646,O95754
0.6738861,0.3205955,Q9P021
0.6670015,0.2955869,Q14332
0.80421174,0.20283213,Q8IWU2
0.27581623,0.7874799,Q9HB21
0.23635879,0.8118903,Q7L1S5
0.6604208,0.4057014,P01215
0.5464202,0.50414234,P01229
0.8596312,0.15977705,Q4G112
0.43334815,0.5968556,Q8IY33
0.5282315,0.46703723,Q93052
0.22430182,0.84397715,Q16595
0.75219953,0.24634057,P09471
0.3660342,0.6855014,Q86WC4
0.5466555,0.43399537,P41146
0.2630462,0.7826755,Q9NZC3
0.46310848,0.6982783,Q8IWL1
0.25299433,0.7457642,Q8TF64
0.40424085,0.6116049,Q13214
0.2115545,0.72105956,Q8WV92
0.3139743,0.68536943,Q6P158
0.52099776,0.49906945,P17014
0.26084876,0.76816195,Q96LL4
0.29474983,0.7134619,O95125
0.39845747,0.61510694,Q9UJW8
0.18727554,0.7960703,Q09FC8
0.32469362,0.7004279,Q8NDP4
0.3255562,0.71126294,P51504
0.2577589,0.71633136,Q6PF04
0.50202763,0.5773589,Q8N895
0.45257622,0.54395956,Q9HBT8
0.40464878,0.6219758,Q16600
0.31790814,0.73879194,Q96NJ3
0.78189343,0.2435617,P61278
0.5329204,0.50066525,Q6SJ96
0.49816883,0.5032434,O43148
0.80450946,0.13639277,Q9H2K8
0.4709861,0.61272126,O43313
0.2797059,0.7682164,Q9NQS1
0.8357513,0.14785714,Q70CQ2
0.5920239,0.4818431,Q7Z3E1
0.24296659,0.79619557,Q8N4P3
0.6121827,0.45794594,Q6PEY2
0.027124677,0.9514636,Q6PJE2
0.30560604,0.68371785,Q6P9H4
0.10627708,0.8964427,Q5VTT5
0.22766946,0.80821556,Q8NFH3
0.2854558,0.76427966,Q96RT8
0.26946723,0.78431237,Q08AG7
0.24090587,0.8173081,Q6NZ67
0.23480022,0.8253316,Q96RT7
0.43308774,0.60435194,Q9H2J4
0.46155486,0.5352886,Q92989
0.8675547,0.09862987,O94913
0.6856337,0.20371051,Q8N7R7
0.31604433,0.74015766,Q9ULA0
0.19423209,0.8488921,P78549
0.12234575,0.93474615,Q9NPF0
0.76549196,0.19790472,Q5GLZ8
0.1305933,0.8979863,Q8IVU3
0.7149508,0.30928758,Q8IZP6
0.2794959,0.8625581,O60218
0.21087128,0.8980655,O95822
0.12432219,0.9195933,Q8IVS2
0.837336,0.19643222,Q92915
0.7780632,0.152432,A1L162
0.42348874,0.56011623,Q8N9Q2
0.61672187,0.4297196,Q9BY12
0.5428826,0.5193854,Q9Y275
0.33368814,0.63838524,Q8N8K9
0.3663209,0.6672914,O14771
0.37144145,0.64406306,Q96CA5
0.17347993,0.8650306,Q9H0K4
0.22380602,0.7998801,Q8IWB6
0.5110505,0.456115,Q6ZT98
0.45560503,0.63253736,Q9UBG3
0.38561085,0.606384,Q16348
0.29103637,0.7196412,P59942
0.31782418,0.70684916,Q4LEZ3
0.15164872,0.8829418,Q0PNE2
0.40200412,0.8331436,P37058
0.10561917999999999,0.85134786,Q5T0D9
0.17705245,0.83822984,O15484
0.35735133,0.77109176,Q9Y6R7
0.3657598,0.74584657,Q9NUN7
0.15538909,0.9020487,Q969T7
0.29620725,0.7842111,Q9UHF4
0.24508868,0.81585723,Q9UHV5
0.58450687,0.37792042,Q9UDW3
0.267758,0.7485783,Q8TF47
0.51916754,0.44510466,P60323
0.22464196,0.754282,Q5JTZ5
0.5450562,0.4885669,Q9NU63
0.29236847,0.7363783,Q96PP4
0.14535443,0.85594565,Q96MW5
0.87940836,0.13254522,O00292
0.9161454,0.04917001,P51513
0.35095742,0.592478,Q3MIV0
0.384824,0.80189365,Q9Y5X9
0.5113677,0.6047957,P43490
0.33379498,0.73135024,O14977
0.1313548,0.8364276,O95620
0.24293698,0.7350939,P57055
0.23445424,0.78868896,Q9UDX5
0.2400693,0.78764266,Q9UGY1
0.33745682,0.7009593,Q5SXM2
0.44643593,0.79735786,P11509
0.22062108,0.80986935,O75969
0.6583975,0.30227596,Q96KR7
0.69100213,0.34184238,Q6ZMQ8
0.68416333,0.33251762,Q96S65
0.39467296,0.6656666,Q4KMQ1
0.23975828,0.761563,Q9UQK1
0.30871743,0.68778855,Q9H7J1
0.65381557,0.30589426,Q8N474
0.5105255,0.43321514,O75864
0.25638434,0.754164,Q86XI6
0.21641506,0.8292134,Q8NI77
0.83575165,0.14063732,Q9H175
0.8110389,0.10653466,Q9UPR0
0.2723428,0.71903855,Q02833
0.77615684,0.23397045,Q9Y6X6
0.83785003,0.120914795,Q6NXS1
0.44611016,0.6034216,Q13454
0.34816477,0.6890189,Q9HCH5
0.26972774,0.71790355,Q86WC6
0.87798446,0.11848177,P31314
0.7529414,0.38144198,Q53H47
0.2051012,0.83249396,Q8TDX7
0.4019233,0.6690534,Q9UJW2
0.8360414,0.16749875,P43354
0.1735793,0.8533439,Q6ZNE9
0.4321043,0.5895206,Q5M7Z0
0.7671133,0.20027332,Q9UKT7
0.55967295,0.3872259,Q9NXI6
0.396038,0.5426647,Q9BWX1
0.54409325,0.56886494,Q9UJ98
0.36887926,0.6814747,Q9Y6J8
0.46194464,0.6248151,O95072
0.43963215,0.63274014,Q8IZU3
0.36216545,0.8585559,Q8TD30
0.27272952,0.8172936,Q9BPX6
0.85070896,0.1746386,P38405
0.34686586,0.7866264,Q8NBU5
0.1195002,0.87458354,Q96ND0
0.7917453,0.22881678,Q86SS6
0.45100558,0.55796605,Q96E35
0.29865298,0.7401237,Q8TB36
0.51598024,0.5220612,Q9NPF8
0.83846647,0.1617349,Q9NVJ2
0.3250882,0.7523293,Q6IBW4
0.24417754,0.80932266,Q96S52
0.25119364,0.7534096,Q15814
0.13843834,0.9090999,Q969N2
0.8685362,0.13116148,P40425
0.45844588,0.6198169,Q9NXJ5
0.13565564,0.88681734,Q8TEP8
0.40491658,0.5416574,Q9BYJ4
0.20325074,0.81330204,Q15024
0.52522177,0.43158042,Q8N9A8
0.67882526,0.25544924,Q9ULT6
0.5981638,0.37099096,O76050
0.40785438,0.6871853,P13598
0.73105395,0.3048546,P35241
0.61478025,0.4438452,Q6ZVD8
0.38784114,0.65739703,Q8IZE3
0.69211566,0.31969377,P29275
0.62486774,0.45701563,O94804
0.2238267,0.8332045,Q8NG66
